id	tweet	emotion	offensive	tweet_proc	cat1_score	cat2_score	cat3_score
2005	Recommended Reading: USER and Kirk Talbot in USER on how we still have time to change our approach towards shared commons and address the looming crisis of HASHTAG  URL HASHTAG HASHTAG USER  URL	fear	0	recommended reading : user and kirk talbot in user on how we still have time to change our approach towards shared commons and address the looming crisis of hashtag url hashtag hashtag user url	0.014163968153297901	0.018511321395635605	0.03566858544945717
2006	HASHTAG Fuck load of use those flaming swords were.	surprise	0	hashtag fuck load of use those flaming swords were .	0.02363252080976963	0.013264216482639313	0.017632747069001198
2007	First ENDGAME, then the Battle of Winterfell... now if the final three GOT episodes and THE RISE OF SKYWALKER deliver, 2019 will be among the all-time best pop culture years ever. HASHTAG HASHTAG HASHTAG	joy	0	first endgame , then the battle of winterfell ... now if the final three got episodes and the rise of skywalker deliver , 2019 will be among the all-time best pop culture years ever . hashtag hashtag hashtag	0.020154379308223724	0.016419658437371254	0.024211257696151733
2008	CampeonsChampionsWe are the Champions HASHTAG  HASHTAG HASHTAG  HASHTAG	joy	0	campeonschampionswe are the champions hashtag hashtag hashtag hashtag	0.01615627482533455	0.016223672777414322	0.02412988804280758
2009	HASHTAG planning is a vital HASHTAG responsibility but if the plan isn’t testes, you’re not yet prepared and ultimately, you have to continually educate your people to execute the plan. HASHTAG  URL	others	0	hashtag planning is a vital hashtag responsibility but if the plan isn ’ t testes , you ’ re not yet prepared and ultimately , you have to continually educate your people to execute the plan . hashtag url	0.06552101671695709	0.013405085541307926	0.014619551599025726
2010	Most constructions, across all cities and cultures, are constantly rebuilt in the midst of damage and loss. Mourning and renewal are linked, as long as the world carries on. HASHTAG  URL	others	0	most constructions , across all cities and cultures , are constantly rebuilt in the midst of damage and loss . mourning and renewal are linked , as long as the world carries on . hashtag url	0.3309336006641388	0.022453561425209045	0.03314703702926636
2011	"USER Be careful USER USER. HASHTAG ""uprising"" looks more like a staged walk in the park and a lot like HASHTAG HASHTAG. Visuals don't match hyperbole. USER USER USER USER  HASHTAG HASHTAG HASHTAG HASHTAG"	disgust	0	"user be careful user user . hashtag "" uprising "" looks more like a staged walk in the park and a lot like hashtag hashtag . visuals do n't match hyperbole . user user user user hashtag hashtag hashtag hashtag"	0.021269548684358597	0.013985498808324337	0.01902548409998417
2012	The people of HASHTAG Need more than just rocks to fight the enemies URL	anger	0	the people of hashtag need more than just rocks to fight the enemies url	0.05821326747536659	0.011362324468791485	0.01435262430459261
2013	It's HASHTAG! What is one of your favorite page-turners, Sundevils?	others	0	it ' s hashtag ! what is one of your favorite page-turners , sundevils ?	0.02116171456873417	0.01496183592826128	0.01929701864719391
2014	Prepare for war when you see that evil smile Lionel Messi, The GOAT HASHTAG  HASHTAG  HASHTAG  HASHTAG  URL	joy	0	prepare for war when you see that evil smile lionel messi , the goat hashtag hashtag hashtag hashtag url	0.017627784982323647	0.016145972535014153	0.020135600119829178
2015	Glad to see the girls HASHTAG all my favourite HASHTAG are at the home of football in HASHTAG and it’s what USER HASHTAG & HASHTAG deserve & what a game to play there HASHTAG semi finalists - enjoy the HASHTAG & remind everyone why we should be home more HASHTAG  URL	joy	0	glad to see the girls hashtag all my favourite hashtag are at the home of football in hashtag and it ’ s what user hashtag & hashtag deserve & what a game to play there hashtag semi finalists - enjoy the hashtag & remind everyone why we should be home more hashtag url	0.020138610154390335	0.01467733085155487	0.0191606804728508
2016	Good news as people start to turn from flying to trains. Best info source: USER   URL Example trip from London to Milan via alps: URL  HASHTAG HASHTAG  URL	joy	0	good news as people start to turn from flying to trains . best info source : user url example trip from london to milan via alps : url hashtag hashtag url	0.04260087013244629	0.012939014472067356	0.014086926355957985
2017	This made me chuckle. I suspect it’s right up USER’s street too. HASHTAG HASHTAG  URL	others	0	this made me chuckle . i suspect it ’ s right up user ’ s street too . hashtag hashtag url	0.053009916096925735	0.013544222339987755	0.013172960840165615
2018	That was only episode 3. I don't think I can handle much more. So. Much. Death Also, where the fuck is Ghost? HASHTAG	sadness	1	that was only episode 3 . i do n't think i can handle much more . so . much . death also , where the fuck is ghost ? hashtag	0.0438368134200573	0.013360143639147282	0.012896674685180187
2019	Where did Bran go while he was warging? It must mean something. It also reminded me of what I do when my wife says, “okay guys, let’s get this house cleaned up.” HASHTAG	others	0	where did bran go while he was warging ? it must mean something . it also reminded me of what i do when my wife says , “ okay guys , let ’ s get this house cleaned up . ” hashtag	0.04158301651477814	0.013889271765947342	0.013087915256619453
2020	Here Are Some Of Your Favorite Memories Of Notre Dame HASHTAG  URL  URL	others	0	here are some of your favorite memories of notre dame hashtag url url	0.014417487196624279	0.019123829901218414	0.03377409651875496
2021	Lucky to have seen and captured this last summer, what a monumental tragedy ? HASHTAG  URL	sadness	0	lucky to have seen and captured this last summer , what a monumental tragedy ? hashtag url	0.019497385248541832	0.014619344845414162	0.019633011892437935
2022	"This afternoon we delved into case studies, to see how to apply HASHTAG. One case study was on HASHTAG (not a set up, given current events today!). But it did provide the basis for a rich, lively discussion on how to apply ""GBA+ on the fly"" as well."	others	0	"this afternoon we delved into case studies , to see how to apply hashtag . one case study was on hashtag ( not a set up , given current events today ! ) . but it did provide the basis for a rich , lively discussion on how to apply "" gba + on the fly "" as well ."	0.06592526286840439	0.06185947358608246	0.15143102407455444
2023	Only the 5th best player in the world has gone and fucked Liverpool 🤷🏻‍♂️😆 HASHTAG HASHTAG  URL	disgust	1	only the 5th best player in the world has gone and fucked liverpool 🤷🏻‍♂ : grinning_squinting_face : hashtag hashtag url	0.02156972885131836	0.014789930544793606	0.022317849099636078
2024	USER USER USER USER Oh yes it will, disappointingly, as have all of the other injustices against the Catalan government and people. Nothing will happen until the EU practices what it preaches. Like  HASHTAG	anger	0	user user user user oh yes it will , disappointingly , as have all of the other injustices against the catalan government and people . nothing will happen until the eu practices what it preaches . like hashtag	0.04590941593050957	0.012809854000806808	0.013338200747966766
2025	URL hope you like it ^_^ HASHTAG HASHTAG HASHTAG HASHTAG  URL	joy	0	url hope you like it ^ _ ^ hashtag hashtag hashtag hashtag url	0.022535743191838264	0.014207257889211178	0.018054604530334473
2026	USER Is this satire? Because you just tweeted about the HASHTAG and nothing else. Or is that you’re so much better than everyone else that you can judge people based on how they tweet?	disgust	0	user is this satire ? because you just tweeted about the hashtag and nothing else . or is that you ’ re so much better than everyone else that you can judge people based on how they tweet ?	0.06755713373422623	0.013056743890047073	0.012767557054758072
2027	USER USER Freedom does not come free time to take it back  to stand up for freedom in  HASHTAG	others	0	user user freedom does not come free time to take it back to stand up for freedom in hashtag	0.02267836034297943	0.014647453092038631	0.01918604038655758
2028	These are the same sexist and racist HASHTAG Latinos who want to lead their darker brothers and sisters who stayed behind in HASHTAG to the HASHTAG empire to be slaughtered.  Real quick, name one country the US has done regime change that is better off today?  URL	disgust	0	these are the same sexist and racist hashtag latinos who want to lead their darker brothers and sisters who stayed behind in hashtag to the hashtag empire to be slaughtered . real quick , name one country the us has done regime change that is better off today ? url	0.05374346300959587	0.012044396251440048	0.014290126971900463
2029	Hey USER!, DROP THE FUCKING BOMBS. Thanks a lot. HASHTAG	anger	1	hey user ! , drop the fucking bombs . thanks a lot . hashtag	0.017440753057599068	0.015628941357135773	0.020949462428689003
